"","YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","FRONDS","HLD_DIAM","OBS_CODE","NOTES"
"6121",2005,7,"2005-07-20","CARP",8,40,"O",4,15,19,NA
"6122",2005,7,"2005-07-20","CARP",8,40,"O",4,20,19,NA
"6123",2005,7,"2005-07-20","CARP",8,40,"O",4,20,19,NA
"6124",2005,7,"2005-07-20","CARP",8,40,"O",4,20,19,NA
"6125",2005,7,"2005-07-20","CARP",8,40,"O",5,10,19,NA
"6126",2005,7,"2005-07-20","CARP",8,40,"O",5,10,19,NA
"6127",2005,7,"2005-07-20","CARP",8,40,"O",5,20,19,NA
"6128",2005,7,"2005-07-20","CARP",8,40,"O",6,15,19,NA
"6129",2005,7,"2005-07-20","CARP",8,40,"O",6,15,19,NA
"6130",2005,7,"2005-07-20","CARP",8,40,"O",6,20,19,NA
"6131",2005,7,"2005-07-20","CARP",8,40,"O",8,10,19,NA
"6132",2005,7,"2005-07-20","CARP",8,40,"O",8,10,19,NA
"6133",2005,7,"2005-07-20","CARP",8,40,"O",8,20,19,NA
"6134",2005,7,"2005-07-20","CARP",8,40,"O",11,20,19,NA
"6135",2005,7,"2005-07-20","CARP",8,40,"O",14,25,19,NA
"6138",2005,8,"2005-08-16","GOLB",1,20,"O",23,42,10,NA
"6146",2005,8,"2005-08-16","GOLB",1,40,"O",4,18,10,NA
"6150",2005,8,"2005-08-16","GOLB",2,20,"I",6,6,10,NA
"6155",2005,8,"2005-08-16","GOLB",2,20,"O",17,20,10,NA
"6156",2005,8,"2005-08-16","GOLB",2,20,"O",40,68,10,NA
"6158",2005,8,"2005-08-16","GOLB",2,40,"I",7,16,10,NA
"6159",2005,8,"2005-08-16","GOLB",2,40,"I",8,20,10,NA
"6160",2005,8,"2005-08-16","GOLB",2,40,"I",20,43,10,NA
"6161",2005,8,"2005-08-16","GOLB",2,40,"I",39,45,10,NA
"6166",2005,8,"2005-08-16","GOLB",2,40,"O",4,12,10,NA
"6167",2005,8,"2005-08-16","GOLB",2,40,"O",4,17,10,NA
"6168",2005,8,"2005-08-16","GOLB",2,40,"O",7,15,10,NA
"6179",2005,7,"2005-07-26","IVEE",1,20,"I",0,0,6,"NO KELP"
"6180",2005,7,"2005-07-26","IVEE",1,40,"I",27,98,6,NA
"6181",2005,7,"2005-07-26","IVEE",1,40,"O",0,0,6,"NO KELP"
"6183",2005,7,"2005-07-26","IVEE",2,20,"I",9,69,6,NA
"6184",2005,7,"2005-07-26","IVEE",2,20,"I",11,86,6,NA
"6185",2005,7,"2005-07-26","IVEE",2,20,"I",12,44,6,NA
"6186",2005,7,"2005-07-26","IVEE",2,20,"I",12,46,6,NA
"6187",2005,7,"2005-07-26","IVEE",2,20,"I",13,86,6,NA
"6188",2005,7,"2005-07-26","IVEE",2,20,"I",17,96,6,NA
"6189",2005,7,"2005-07-26","IVEE",2,20,"I",25,100,6,NA
"6190",2005,7,"2005-07-26","IVEE",2,20,"I",47,94,6,NA
"6191",2005,7,"2005-07-26","IVEE",2,20,"I",96,157,6,NA
"6192",2005,7,"2005-07-26","IVEE",2,20,"I",99,98,6,NA
"6194",2005,7,"2005-07-26","IVEE",2,20,"O",5,77,6,NA
"6195",2005,7,"2005-07-26","IVEE",2,20,"O",15,64,6,NA
"6196",2005,7,"2005-07-26","IVEE",2,20,"O",17,49,6,NA
"6197",2005,7,"2005-07-26","IVEE",2,20,"O",17,104,6,NA
"6198",2005,7,"2005-07-26","IVEE",2,20,"O",21,66,6,NA
"6199",2005,7,"2005-07-26","IVEE",2,20,"O",27,83,6,NA
"6200",2005,7,"2005-07-26","IVEE",2,20,"O",35,78,6,NA
"6201",2005,7,"2005-07-26","IVEE",2,20,"O",36,80,6,NA
"6202",2005,7,"2005-07-26","IVEE",2,20,"O",36,149,6,NA
"6203",2005,7,"2005-07-26","IVEE",2,20,"O",114,145,6,NA
"6204",2005,7,"2005-07-26","IVEE",2,20,"O",9,69,6,NA
"6206",2005,7,"2005-07-26","IVEE",2,40,"I",4,199,6,NA
"6207",2005,7,"2005-07-26","IVEE",2,40,"I",5,26,6,NA
"6208",2005,7,"2005-07-26","IVEE",2,40,"I",7,199,6,NA
"6209",2005,7,"2005-07-26","IVEE",2,40,"I",8,199,6,NA
"6210",2005,7,"2005-07-26","IVEE",2,40,"I",15,47,6,NA
"6211",2005,7,"2005-07-26","IVEE",2,40,"I",16,51,6,NA
"6212",2005,7,"2005-07-26","IVEE",2,40,"I",18,199,6,NA
"6213",2005,7,"2005-07-26","IVEE",2,40,"I",20,199,6,NA
"6214",2005,7,"2005-07-26","IVEE",2,40,"I",24,77,6,NA
"6215",2005,7,"2005-07-26","IVEE",2,40,"I",28,97,6,NA
"6216",2005,7,"2005-07-26","IVEE",2,40,"I",33,91,6,NA
"6217",2005,7,"2005-07-26","IVEE",2,40,"O",4,22,6,NA
"6218",2005,7,"2005-07-26","IVEE",2,40,"O",4,25,6,NA
"6219",2005,7,"2005-07-26","IVEE",2,40,"O",5,39,6,NA
"6227",2005,7,"2005-07-22","MOHK",1,20,"I",4,5,19,NA
"6228",2005,7,"2005-07-22","MOHK",1,20,"I",5,5,19,NA
"6240",2005,7,"2005-07-22","MOHK",1,20,"I",5,5,19,NA
"6242",2005,7,"2005-07-22","MOHK",1,40,"I",0,0,19,"NO KELP"
"6243",2005,7,"2005-07-22","MOHK",2,20,"I",7,58,6,NA
"6244",2005,7,"2005-07-22","MOHK",2,20,"I",19,59,6,NA
"6245",2005,7,"2005-07-22","MOHK",2,20,"I",26,46,6,NA
"6246",2005,7,"2005-07-22","MOHK",2,20,"I",40,74,6,NA
"6247",2005,7,"2005-07-22","MOHK",2,20,"I",42,90,6,NA
"6248",2005,7,"2005-07-22","MOHK",2,20,"O",24,75,6,NA
"6249",2005,7,"2005-07-22","MOHK",2,20,"O",28,88,6,NA
"6250",2005,7,"2005-07-22","MOHK",2,20,"O",96,105,6,NA
"6252",2005,7,"2005-07-22","MOHK",2,40,"O",7,38,6,NA
"6253",2005,7,"2005-07-22","MOHK",2,40,"O",9,9,6,NA
"6254",2005,7,"2005-07-22","MOHK",2,40,"O",18,35,6,NA
"6255",2005,7,"2005-07-22","MOHK",2,40,"O",21,18,6,NA
"6256",2005,7,"2005-07-22","MOHK",2,40,"O",37,55,6,NA
"6258",2005,7,"2005-07-18","NAPL",1,20,"I",8,26,10,NA
"6259",2005,7,"2005-07-18","NAPL",1,20,"I",15,27,10,NA
"6260",2005,7,"2005-07-18","NAPL",1,20,"I",21,32,10,NA
"6261",2005,7,"2005-07-18","NAPL",1,20,"I",24,34,10,NA
"6262",2005,7,"2005-07-18","NAPL",1,20,"I",27,31,10,NA
"6263",2005,7,"2005-07-18","NAPL",1,20,"I",28,47,10,NA
"6264",2005,7,"2005-07-18","NAPL",1,20,"I",32,34,10,NA
"6265",2005,7,"2005-07-18","NAPL",1,20,"I",39,71,10,NA
"6266",2005,7,"2005-07-18","NAPL",1,20,"I",43,47,10,NA
"6267",2005,7,"2005-07-18","NAPL",1,20,"O",5,16,10,NA
"6268",2005,7,"2005-07-18","NAPL",1,20,"O",10,20,10,NA
"6269",2005,7,"2005-07-18","NAPL",1,20,"O",11,24,10,NA
"6270",2005,7,"2005-07-18","NAPL",1,20,"O",16,28,10,NA
"6271",2005,7,"2005-07-18","NAPL",1,20,"O",17,24,10,NA
"6272",2005,7,"2005-07-18","NAPL",1,20,"O",17,30,10,NA
"6273",2005,7,"2005-07-18","NAPL",1,20,"O",18,33,10,NA
"6274",2005,7,"2005-07-18","NAPL",1,20,"O",19,30,10,NA
"6275",2005,7,"2005-07-18","NAPL",1,20,"O",20,27,10,NA
"6276",2005,7,"2005-07-18","NAPL",1,20,"O",23,29,10,NA
"6277",2005,7,"2005-07-18","NAPL",1,20,"O",23,31,10,NA
"6278",2005,7,"2005-07-18","NAPL",1,20,"O",27,38,10,NA
"6279",2005,7,"2005-07-18","NAPL",1,20,"O",36,91,10,NA
"6280",2005,7,"2005-07-18","NAPL",1,20,"O",85,76,10,NA
"6285",2005,7,"2005-07-18","NAPL",1,40,"I",16,29,10,NA
"6286",2005,7,"2005-07-18","NAPL",1,40,"I",17,36,10,NA
"6287",2005,7,"2005-07-18","NAPL",1,40,"I",18,33,10,NA
"6288",2005,7,"2005-07-18","NAPL",1,40,"I",39,56,10,NA
"6289",2005,7,"2005-07-18","NAPL",1,40,"I",47,49,10,NA
"6290",2005,7,"2005-07-18","NAPL",1,40,"I",47,58,10,NA
"6291",2005,7,"2005-07-18","NAPL",1,40,"I",77,53,10,NA
"6295",2005,7,"2005-07-18","NAPL",1,40,"O",21,41,10,NA
"6296",2005,7,"2005-07-18","NAPL",1,40,"O",26,53,10,NA
"6297",2005,7,"2005-07-18","NAPL",1,40,"O",33,40,10,NA
"6298",2005,7,"2005-07-18","NAPL",1,40,"O",35,42,10,NA
"6304",2005,7,"2005-07-18","NAPL",2,20,"I",5,16,10,NA
"6305",2005,7,"2005-07-18","NAPL",2,20,"I",8,23,10,NA
"6306",2005,7,"2005-07-18","NAPL",2,20,"I",9,19,10,NA
"6307",2005,7,"2005-07-18","NAPL",2,20,"I",11,26,10,NA
"6308",2005,7,"2005-07-18","NAPL",2,20,"I",13,23,10,NA
"6309",2005,7,"2005-07-18","NAPL",2,20,"I",14,22,10,NA
"6310",2005,7,"2005-07-18","NAPL",2,20,"I",37,27,10,NA
"6311",2005,7,"2005-07-18","NAPL",2,20,"I",55,69,10,NA
"6312",2005,7,"2005-07-18","NAPL",2,20,"O",13,21,10,NA
"6313",2005,7,"2005-07-18","NAPL",2,20,"O",15,24,10,NA
"6314",2005,7,"2005-07-18","NAPL",2,20,"O",17,35,10,NA
"6315",2005,7,"2005-07-18","NAPL",2,20,"O",23,9,10,NA
"6316",2005,7,"2005-07-18","NAPL",2,20,"O",24,30,10,NA
"6317",2005,7,"2005-07-18","NAPL",2,20,"O",31,38,10,NA
"6318",2005,7,"2005-07-18","NAPL",2,20,"O",46,48,10,NA
"6321",2005,7,"2005-07-18","NAPL",2,40,"I",13,15,10,NA
"6322",2005,7,"2005-07-18","NAPL",2,40,"I",14,32,10,NA
"6323",2005,7,"2005-07-18","NAPL",2,40,"I",15,27,10,NA
"6324",2005,7,"2005-07-18","NAPL",2,40,"I",23,37,10,NA
"6325",2005,7,"2005-07-18","NAPL",2,40,"I",25,30,10,NA
"6326",2005,7,"2005-07-18","NAPL",2,40,"I",32,26,10,NA
"6327",2005,7,"2005-07-18","NAPL",2,40,"O",8,19,10,NA
"6328",2005,7,"2005-07-18","NAPL",2,40,"O",9,27,10,NA
"6329",2005,7,"2005-07-18","NAPL",2,40,"O",11,49,10,NA
"6330",2005,7,"2005-07-18","NAPL",2,40,"O",17,19,10,NA
"6331",2005,7,"2005-07-18","NAPL",2,40,"O",18,23,10,NA
"6332",2005,7,"2005-07-18","NAPL",2,40,"O",19,53,10,NA
"6333",2005,7,"2005-07-18","NAPL",2,40,"O",46,61,10,NA
"6344",2005,7,"2005-07-19","NAPL",3,20,"I",5,10,10,NA
"6345",2005,7,"2005-07-19","NAPL",3,20,"I",5,16,10,NA
"6346",2005,7,"2005-07-19","NAPL",3,20,"I",5,27,10,NA
"6347",2005,7,"2005-07-19","NAPL",3,20,"I",7,18,10,NA
"6348",2005,7,"2005-07-19","NAPL",3,20,"I",7,22,10,NA
"6349",2005,7,"2005-07-19","NAPL",3,20,"I",8,18,10,NA
"6350",2005,7,"2005-07-19","NAPL",3,20,"I",8,23,10,NA
"6351",2005,7,"2005-07-19","NAPL",3,20,"I",8,32,10,NA
"6352",2005,7,"2005-07-19","NAPL",3,20,"I",10,21,10,NA
"6367",2005,7,"2005-07-19","NAPL",3,20,"O",12,29,10,NA
"6368",2005,7,"2005-07-19","NAPL",3,20,"O",12,48,10,NA
"6385",2005,7,"2005-07-19","NAPL",3,40,"O",8,26,10,NA
"6386",2005,7,"2005-07-19","NAPL",3,40,"O",9,33,10,NA
"6387",2005,7,"2005-07-19","NAPL",3,40,"O",10,24,10,NA
"6388",2005,7,"2005-07-19","NAPL",3,40,"O",13,18,10,NA
"6398",2005,7,"2005-07-20","NAPL",4,20,"I",27,47,30,NA
"6399",2005,7,"2005-07-20","NAPL",4,20,"I",38,94,30,NA
"6400",2005,7,"2005-07-20","NAPL",4,20,"O",14,53,30,NA
"6401",2005,7,"2005-07-20","NAPL",4,20,"O",57,79,30,NA
"6402",2005,7,"2005-07-20","NAPL",4,20,"O",66,31,30,NA
"6403",2005,7,"2005-07-20","NAPL",4,40,"O",22,51,30,NA
"6404",2005,7,"2005-07-20","NAPL",4,40,"O",53,44,30,NA
"6405",2005,7,"2005-07-29","NAPL",5,20,"I",10,22,28,NA
"6406",2005,7,"2005-07-29","NAPL",5,20,"I",12,23,28,NA
"6407",2005,7,"2005-07-29","NAPL",5,20,"I",17,42,28,NA
"6408",2005,7,"2005-07-29","NAPL",5,20,"I",18,48,28,NA
"6409",2005,7,"2005-07-29","NAPL",5,20,"O",14,36,28,NA
"6410",2005,7,"2005-07-29","NAPL",5,20,"O",15,39,28,NA
"6411",2005,7,"2005-07-29","NAPL",5,20,"O",16,31,28,NA
"6412",2005,7,"2005-07-29","NAPL",5,20,"O",20,33,28,NA
"6413",2005,7,"2005-07-29","NAPL",5,20,"O",21,43,28,NA
"6414",2005,7,"2005-07-29","NAPL",5,20,"O",23,28,28,NA
"6415",2005,7,"2005-07-29","NAPL",5,20,"O",25,47,28,NA
"6416",2005,7,"2005-07-29","NAPL",5,20,"O",33,52,28,NA
"6417",2005,7,"2005-07-29","NAPL",5,20,"O",39,65,28,NA
"6419",2005,7,"2005-07-29","NAPL",5,40,"I",8,17,28,NA
"6420",2005,7,"2005-07-29","NAPL",5,40,"I",12,28,28,NA
"6421",2005,7,"2005-07-29","NAPL",5,40,"I",13,32,28,NA
"6422",2005,7,"2005-07-29","NAPL",5,40,"I",38,65,28,NA
"6430",2005,7,"2005-07-29","NAPL",5,40,"O",4,11,28,NA
"6431",2005,7,"2005-07-29","NAPL",5,40,"O",23,55,28,NA
"6432",2005,7,"2005-07-29","NAPL",5,40,"O",37,53,28,NA
"6435",2005,7,"2005-07-29","NAPL",6,20,"I",7,15,1,NA
"6436",2005,7,"2005-07-29","NAPL",6,20,"I",14,67,1,NA
"6437",2005,7,"2005-07-29","NAPL",6,20,"I",18,38,1,NA
"6438",2005,7,"2005-07-29","NAPL",6,20,"I",19,33,1,NA
"6439",2005,7,"2005-07-29","NAPL",6,20,"I",21,26,1,NA
"6440",2005,7,"2005-07-29","NAPL",6,20,"I",30,51,1,NA
"6441",2005,7,"2005-07-29","NAPL",6,20,"I",30,79,1,NA
"6442",2005,7,"2005-07-29","NAPL",6,20,"I",34,69,1,NA
"6443",2005,7,"2005-07-29","NAPL",6,20,"O",5,27,1,NA
"6444",2005,7,"2005-07-29","NAPL",6,20,"O",8,30,1,NA
"6445",2005,7,"2005-07-29","NAPL",6,20,"O",15,52,1,NA
"6446",2005,7,"2005-07-29","NAPL",6,20,"O",21,46,1,NA
"6447",2005,7,"2005-07-29","NAPL",6,20,"O",24,65,1,NA
"6451",2005,7,"2005-07-29","NAPL",6,40,"I",14,47,1,NA
"6452",2005,7,"2005-07-29","NAPL",6,40,"I",27,47,1,NA
"6454",2005,7,"2005-07-29","NAPL",6,40,"O",9,43,1,NA
"6456",2005,7,"2005-07-29","NAPL",7,20,"I",4,15,19,NA
"6457",2005,7,"2005-07-29","NAPL",7,20,"I",5,10,19,NA
"6458",2005,7,"2005-07-29","NAPL",7,20,"I",5,15,19,NA
"6459",2005,7,"2005-07-29","NAPL",7,20,"I",5,20,19,NA
"6460",2005,7,"2005-07-29","NAPL",7,20,"I",6,15,19,NA
"6461",2005,7,"2005-07-29","NAPL",7,20,"I",6,20,19,NA
"6462",2005,7,"2005-07-29","NAPL",7,20,"I",7,10,19,NA
"6463",2005,7,"2005-07-29","NAPL",7,20,"I",8,30,19,NA
"6464",2005,7,"2005-07-29","NAPL",7,20,"I",9,10,19,NA
"6465",2005,7,"2005-07-29","NAPL",7,20,"I",10,20,19,NA
"6466",2005,7,"2005-07-29","NAPL",7,20,"I",10,30,19,NA
"6467",2005,7,"2005-07-29","NAPL",7,20,"I",12,30,19,NA
"6468",2005,7,"2005-07-29","NAPL",7,20,"I",13,25,19,NA
"6469",2005,7,"2005-07-29","NAPL",7,20,"I",14,30,19,NA
"6470",2005,7,"2005-07-29","NAPL",7,20,"I",15,30,19,NA
"6471",2005,7,"2005-07-29","NAPL",7,20,"I",16,25,19,NA
"6472",2005,7,"2005-07-29","NAPL",7,20,"I",16,40,19,NA
"6473",2005,7,"2005-07-29","NAPL",7,20,"I",21,50,19,NA
"6474",2005,7,"2005-07-29","NAPL",7,20,"I",24,50,19,NA
"6475",2005,7,"2005-07-29","NAPL",7,20,"I",25,50,19,NA
"6477",2005,7,"2005-07-29","NAPL",7,20,"I",4,15,19,NA
"6478",2005,7,"2005-07-29","NAPL",7,20,"I",5,10,19,NA
"6479",2005,7,"2005-07-29","NAPL",7,20,"I",5,20,19,NA
"6480",2005,7,"2005-07-29","NAPL",7,20,"I",12,30,19,NA
"6481",2005,7,"2005-07-29","NAPL",7,20,"I",16,40,19,NA
"6482",2005,7,"2005-07-29","NAPL",7,20,"O",8,25,19,NA
"6483",2005,7,"2005-07-29","NAPL",7,20,"O",11,30,19,NA
"6484",2005,7,"2005-07-29","NAPL",7,20,"O",13,50,19,NA
"6485",2005,7,"2005-07-29","NAPL",7,20,"O",36,50,19,NA
"6486",2005,7,"2005-07-29","NAPL",7,20,"O",21,50,19,NA
"6488",2005,7,"2005-07-29","NAPL",7,40,"I",9,30,19,NA
"6489",2005,7,"2005-07-29","NAPL",7,40,"I",14,35,19,NA
"6490",2005,7,"2005-07-29","NAPL",7,40,"I",29,50,19,NA
"6491",2005,7,"2005-07-29","NAPL",7,40,"I",30,60,19,NA
"6492",2005,7,"2005-07-29","NAPL",7,40,"I",37,60,19,NA
"6517",2005,7,"2005-07-29","NAPL",7,40,"O",4,15,19,NA
"6518",2005,7,"2005-07-29","NAPL",7,40,"O",4,25,19,NA
"6519",2005,7,"2005-07-29","NAPL",7,40,"O",4,30,19,NA
"6520",2005,7,"2005-07-29","NAPL",7,40,"O",5,15,19,NA
"6521",2005,7,"2005-07-29","NAPL",7,40,"O",6,20,19,NA
"6522",2005,7,"2005-07-29","NAPL",7,40,"O",6,25,19,NA
"6523",2005,7,"2005-07-29","NAPL",7,40,"O",6,30,19,NA
"6524",2005,7,"2005-07-29","NAPL",7,40,"O",7,30,19,NA
"6525",2005,7,"2005-07-29","NAPL",7,40,"O",10,20,19,NA
"6526",2005,7,"2005-07-29","NAPL",7,40,"O",10,45,19,NA
"6527",2005,7,"2005-07-29","NAPL",7,40,"O",19,50,19,NA
"6551",2005,7,"2005-07-29","NAPL",7,40,"O",4,25,19,NA
"6552",2005,7,"2005-07-29","NAPL",7,40,"O",6,20,19,NA
"6553",2005,7,"2005-07-29","NAPL",7,40,"O",6,20,19,NA
"6555",2005,7,"2005-07-29","NAPL",8,20,"I",4,5,19,NA
"6556",2005,7,"2005-07-29","NAPL",8,20,"I",5,15,19,NA
"6557",2005,7,"2005-07-29","NAPL",8,20,"I",7,15,19,NA
"6558",2005,7,"2005-07-29","NAPL",8,20,"I",7,20,19,NA
"6559",2005,7,"2005-07-29","NAPL",8,20,"I",8,30,19,NA
"6560",2005,7,"2005-07-29","NAPL",8,20,"I",10,20,19,NA
"6561",2005,7,"2005-07-29","NAPL",8,20,"I",10,45,19,NA
"6562",2005,7,"2005-07-29","NAPL",8,20,"I",11,30,19,NA
"6563",2005,7,"2005-07-29","NAPL",8,20,"I",12,20,19,NA
"6564",2005,7,"2005-07-29","NAPL",8,20,"I",14,20,19,NA
"6565",2005,7,"2005-07-29","NAPL",8,20,"I",15,45,19,NA
"6566",2005,7,"2005-07-29","NAPL",8,20,"I",16,35,19,NA
"6580",2005,7,"2005-07-29","NAPL",8,20,"I",5,15,19,NA
"6581",2005,7,"2005-07-29","NAPL",8,20,"O",5,10,19,NA
"6582",2005,7,"2005-07-29","NAPL",8,20,"O",7,25,19,NA
"6583",2005,7,"2005-07-29","NAPL",8,20,"O",8,20,19,NA
"6584",2005,7,"2005-07-29","NAPL",8,20,"O",9,45,19,NA
"6585",2005,7,"2005-07-29","NAPL",8,20,"O",11,25,19,NA
"6586",2005,7,"2005-07-29","NAPL",8,20,"O",11,35,19,NA
"6587",2005,7,"2005-07-29","NAPL",8,20,"O",15,40,19,NA
"6603",2005,7,"2005-07-29","NAPL",8,20,"O",4,5,19,NA
"6604",2005,7,"2005-07-29","NAPL",8,20,"O",5,15,19,NA
"6605",2005,7,"2005-07-29","NAPL",8,20,"O",7,15,19,NA
"6606",2005,7,"2005-07-29","NAPL",8,20,"O",7,15,19,NA
"6607",2005,7,"2005-07-29","NAPL",8,20,"O",7,20,19,NA
"6609",2005,7,"2005-07-29","NAPL",8,40,"I",4,20,19,NA
"6610",2005,7,"2005-07-29","NAPL",8,40,"I",5,20,19,NA
"6611",2005,7,"2005-07-29","NAPL",8,40,"I",5,30,19,NA
"6612",2005,7,"2005-07-29","NAPL",8,40,"I",6,30,19,NA
"6613",2005,7,"2005-07-29","NAPL",8,40,"I",7,15,19,NA
"6614",2005,7,"2005-07-29","NAPL",8,40,"I",16,50,19,NA
"6625",2005,7,"2005-07-25","SCDI",2,20,"I",0,0,1,"NO KELP"
"6626",2005,7,"2005-07-25","SCDI",2,40,"I",0,0,1,"NO KELP"
"6627",2005,7,"2005-07-25","SCDI",3,20,"I",0,0,1,"NO KELP"
"6628",2005,7,"2005-07-25","SCDI",3,40,"I",0,0,1,"NO KELP"
"6629",2005,7,"2005-07-25","SCTW",2,20,"I",0,0,1,"NO KELP"
"6630",2005,7,"2005-07-25","SCTW",2,40,"I",0,0,1,"NO KELP"
"6631",2005,7,"2005-07-25","SCTW",3,20,"I",0,0,1,"NO KELP"
"6637",2006,7,"2006-07-19","AHND",1,20,"I",0,0,19,"NO KELP"
"6638",2006,7,"2006-07-19","AHND",1,40,"I",0,0,19,"NO KELP"
"6640",2006,7,"2006-07-19","AHND",2,20,"I",25,50,19,NA
"6641",2006,7,"2006-07-19","AHND",2,20,"I",40,60,19,NA
"6642",2006,7,"2006-07-19","AHND",2,20,"O",4,10,19,NA
"6643",2006,7,"2006-07-19","AHND",2,20,"O",5,15,19,NA
"6644",2006,7,"2006-07-19","AHND",2,20,"O",7,30,19,NA
"6645",2006,7,"2006-07-19","AHND",2,20,"O",12,30,19,NA
"6646",2006,7,"2006-07-19","AHND",2,20,"O",12,40,19,NA
"6647",2006,7,"2006-07-19","AHND",2,20,"O",14,40,19,NA
"6648",2006,7,"2006-07-19","AHND",2,20,"O",15,40,19,NA
"6649",2006,7,"2006-07-19","AHND",2,20,"O",20,40,19,NA
"6650",2006,7,"2006-07-19","AHND",2,20,"O",29,50,19,NA
"6651",2006,7,"2006-07-19","AHND",2,20,"O",25,50,19,NA
"6653",2006,7,"2006-07-19","AHND",2,40,"I",4,10,19,NA
"6654",2006,7,"2006-07-19","AHND",2,40,"I",10,30,19,NA
"6655",2006,7,"2006-07-19","AHND",2,40,"I",21,60,19,NA
"6656",2006,7,"2006-07-19","AHND",2,40,"I",22,50,19,NA
"6657",2006,7,"2006-07-19","AHND",2,40,"I",44,75,19,NA
"6658",2006,7,"2006-07-19","AHND",2,40,"I",4,10,19,NA
"6659",2006,7,"2006-07-19","AHND",2,40,"O",15,30,19,NA
"6660",2006,7,"2006-07-19","AHND",2,40,"O",19,30,19,NA
"6661",2006,7,"2006-07-19","AHND",2,40,"O",19,40,19,NA
"6670",2006,7,"2006-07-26","AQUE",1,20,"I",4,15,19,NA
"6671",2006,7,"2006-07-26","AQUE",1,20,"I",4,20,19,NA
"6672",2006,7,"2006-07-26","AQUE",1,20,"I",4,25,19,NA
"6673",2006,7,"2006-07-26","AQUE",1,20,"I",4,30,19,NA
"6674",2006,7,"2006-07-26","AQUE",1,20,"I",4,35,19,NA
"6675",2006,7,"2006-07-26","AQUE",1,20,"I",5,20,19,NA
"6676",2006,7,"2006-07-26","AQUE",1,20,"I",6,25,19,NA
"6677",2006,7,"2006-07-26","AQUE",1,20,"I",8,30,19,NA
"6678",2006,7,"2006-07-26","AQUE",1,20,"I",10,30,19,NA
"6730",2006,7,"2006-07-26","AQUE",1,20,"I",4,30,19,NA
"6731",2006,7,"2006-07-26","AQUE",1,20,"O",6,20,19,NA
"6770",2006,7,"2006-07-26","AQUE",1,20,"O",4,15,19,NA
"6771",2006,7,"2006-07-26","AQUE",1,20,"O",4,15,19,NA
"6772",2006,7,"2006-07-26","AQUE",1,20,"O",4,20,19,NA
"6773",2006,7,"2006-07-26","AQUE",1,20,"O",4,20,19,NA
"6774",2006,7,"2006-07-26","AQUE",1,20,"O",4,20,19,NA
"6775",2006,7,"2006-07-26","AQUE",1,20,"O",4,25,19,NA
"6776",2006,7,"2006-07-26","AQUE",1,20,"O",4,25,19,NA
"6777",2006,7,"2006-07-26","AQUE",1,20,"O",4,25,19,NA
"6778",2006,7,"2006-07-26","AQUE",1,20,"O",4,30,19,NA
"6780",2006,7,"2006-07-26","AQUE",1,40,"I",3,15,19,NA
"6781",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6782",2006,7,"2006-07-26","AQUE",1,40,"I",4,25,19,NA
"6783",2006,7,"2006-07-26","AQUE",1,40,"I",4,30,19,NA
"6784",2006,7,"2006-07-26","AQUE",1,40,"I",5,20,19,NA
"6785",2006,7,"2006-07-26","AQUE",1,40,"I",5,25,19,NA
"6786",2006,7,"2006-07-26","AQUE",1,40,"I",7,25,19,NA
"6847",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6848",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6849",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6850",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6851",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6852",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6853",2006,7,"2006-07-26","AQUE",1,40,"I",4,20,19,NA
"6854",2006,7,"2006-07-26","AQUE",1,40,"O",4,8,19,NA
"6855",2006,7,"2006-07-26","AQUE",1,40,"O",4,10,19,NA
"6856",2006,7,"2006-07-26","AQUE",1,40,"O",4,15,19,NA
"6857",2006,7,"2006-07-26","AQUE",1,40,"O",24,75,19,NA
"6898",2006,7,"2006-07-26","AQUE",1,40,"O",4,10,19,NA
"6899",2006,7,"2006-07-26","AQUE",1,40,"O",4,15,19,NA
"6900",2006,7,"2006-07-26","AQUE",1,40,"O",4,20,19,NA
"6901",2006,7,"2006-07-26","AQUE",1,40,"O",4,20,19,NA
"6902",2006,7,"2006-07-26","AQUE",1,40,"O",4,20,19,NA
"6903",2006,7,"2006-07-26","AQUE",1,40,"O",4,20,19,NA
"6904",2006,7,"2006-07-26","AQUE",1,40,"O",4,25,19,NA
"6905",2006,7,"2006-07-26","AQUE",1,40,"O",4,25,19,NA
"6907",2006,7,"2006-07-26","AQUE",2,20,"I",20,60,19,NA
"6908",2006,7,"2006-07-26","AQUE",2,20,"I",24,60,19,NA
"6909",2006,7,"2006-07-26","AQUE",2,20,"I",25,90,19,NA
"6910",2006,7,"2006-07-26","AQUE",2,20,"I",115,150,19,NA
"6911",2006,7,"2006-07-26","AQUE",2,20,"I",158,200,19,NA
"6912",2006,7,"2006-07-26","AQUE",2,20,"I",183,150,19,NA
"6913",2006,7,"2006-07-26","AQUE",2,20,"O",14,65,19,NA
"6914",2006,7,"2006-07-26","AQUE",2,20,"O",36,120,19,NA
